image_path,focus_score
./cell_stacks/stack_070_cell_1/2.jpg,0.2
./cell_stacks/stack_070_cell_1/3.jpg,0.4
./cell_stacks/stack_070_cell_1/4.jpg,0.6
./cell_stacks/stack_070_cell_1/5.jpg,0.8
./cell_stacks/stack_070_cell_1/6.jpg,1.0
./cell_stacks/stack_070_cell_2/0.jpg,-0.2
./cell_stacks/stack_070_cell_2/1.jpg,0.0
./cell_stacks/stack_070_cell_2/2.jpg,0.2
./cell_stacks/stack_070_cell_2/3.jpg,0.4
./cell_stacks/stack_070_cell_2/4.jpg,0.6
./cell_stacks/stack_070_cell_2/5.jpg,0.8
./cell_stacks/stack_071_cell_0/0.jpg,0.0
./cell_stacks/stack_071_cell_0/1.jpg,0.2
./cell_stacks/stack_071_cell_0/2.jpg,0.4
./cell_stacks/stack_071_cell_0/3.jpg,0.6
./cell_stacks/stack_071_cell_0/4.jpg,0.8
./cell_stacks/stack_071_cell_0/5.jpg,1.0
./cell_stacks/stack_073_cell_0/0.jpg,-0.2
./cell_stacks/stack_073_cell_0/1.jpg,0.0
./cell_stacks/stack_073_cell_0/2.jpg,0.2
./cell_stacks/stack_073_cell_0/3.jpg,0.4
./cell_stacks/stack_073_cell_0/4.jpg,0.6
./cell_stacks/stack_073_cell_0/5.jpg,0.8
./cell_stacks/stack_073_cell_0/6.jpg,1.0
./cell_stacks/stack_073_cell_1/0.jpg,0.0
./cell_stacks/stack_073_cell_1/1.jpg,0.2
./cell_stacks/stack_073_cell_1/2.jpg,0.4
./cell_stacks/stack_073_cell_1/3.jpg,0.6
./cell_stacks/stack_073_cell_1/4.jpg,0.8
./cell_stacks/stack_073_cell_1/5.jpg,1.0
./cell_stacks/stack_073_cell_1/6.jpg,1.2
./cell_stacks/stack_073_cell_2/0.jpg,0.0
./cell_stacks/stack_073_cell_2/1.jpg,0.2
./cell_stacks/stack_073_cell_2/2.jpg,0.4
./cell_stacks/stack_073_cell_2/3.jpg,0.6
./cell_stacks/stack_073_cell_2/4.jpg,0.8
./cell_stacks/stack_073_cell_2/5.jpg,1.0
./cell_stacks/stack_074_cell_0/0.jpg,0.0
./cell_stacks/stack_074_cell_0/1.jpg,0.2
./cell_stacks/stack_074_cell_0/2.jpg,0.4
./cell_stacks/stack_074_cell_0/3.jpg,0.6
./cell_stacks/stack_074_cell_1/0.jpg,-0.2
./cell_stacks/stack_074_cell_1/1.jpg,0.0
./cell_stacks/stack_074_cell_1/2.jpg,0.2
./cell_stacks/stack_074_cell_1/3.jpg,0.4
./cell_stacks/stack_074_cell_1/4.jpg,0.6
./cell_stacks/stack_074_cell_1/5.jpg,0.8
./cell_stacks/stack_074_cell_1/6.jpg,1.0
./cell_stacks/stack_074_cell_2/0.jpg,0.0
./cell_stacks/stack_074_cell_2/1.jpg,0.2
./cell_stacks/stack_074_cell_2/2.jpg,0.4
./cell_stacks/stack_074_cell_2/3.jpg,0.6
./cell_stacks/stack_074_cell_2/4.jpg,0.8
./cell_stacks/stack_074_cell_2/5.jpg,1.0
./cell_stacks/stack_074_cell_2/6.jpg,1.2
./cell_stacks/stack_074_cell_3/0.jpg,0.0
./cell_stacks/stack_074_cell_3/1.jpg,0.2
./cell_stacks/stack_074_cell_3/2.jpg,0.4
./cell_stacks/stack_074_cell_3/3.jpg,0.6
./cell_stacks/stack_074_cell_3/4.jpg,0.8
./cell_stacks/stack_074_cell_3/5.jpg,1.0
./cell_stacks/stack_074_cell_3/6.jpg,1.2
./cell_stacks/stack_075_cell_0/0.jpg,-0.2
./cell_stacks/stack_075_cell_0/1.jpg,0.0
./cell_stacks/stack_075_cell_0/2.jpg,0.2
./cell_stacks/stack_075_cell_0/3.jpg,0.4
./cell_stacks/stack_075_cell_0/4.jpg,0.6
./cell_stacks/stack_075_cell_0/5.jpg,0.8
./cell_stacks/stack_075_cell_0/6.jpg,1.0
./cell_stacks/stack_076_cell_0/0.jpg,0.0
./cell_stacks/stack_076_cell_0/1.jpg,0.2
./cell_stacks/stack_076_cell_0/2.jpg,0.4
./cell_stacks/stack_076_cell_0/3.jpg,0.6
./cell_stacks/stack_076_cell_0/4.jpg,0.8
./cell_stacks/stack_076_cell_0/5.jpg,1.0
./cell_stacks/stack_076_cell_1/0.jpg,-0.4
./cell_stacks/stack_076_cell_1/1.jpg,-0.2
./cell_stacks/stack_076_cell_1/2.jpg,0.0
./cell_stacks/stack_076_cell_1/3.jpg,0.2
./cell_stacks/stack_076_cell_1/4.jpg,0.4
./cell_stacks/stack_076_cell_1/5.jpg,0.6
./cell_stacks/stack_076_cell_1/6.jpg,0.8
./cell_stacks/stack_076_cell_2/0.jpg,0.0
./cell_stacks/stack_076_cell_2/1.jpg,0.2
./cell_stacks/stack_076_cell_2/2.jpg,0.4
./cell_stacks/stack_076_cell_2/3.jpg,0.6
./cell_stacks/stack_076_cell_2/4.jpg,0.8
./cell_stacks/stack_076_cell_2/5.jpg,1.0
./cell_stacks/stack_076_cell_2/6.jpg,1.2
./cell_stacks/stack_077_cell_0/0.jpg,-0.8
./cell_stacks/stack_077_cell_0/1.jpg,-0.6
./cell_stacks/stack_077_cell_0/2.jpg,-0.4
./cell_stacks/stack_077_cell_0/3.jpg,-0.2
./cell_stacks/stack_077_cell_0/4.jpg,0.0
./cell_stacks/stack_077_cell_0/5.jpg,0.2
./cell_stacks/stack_077_cell_0/6.jpg,0.4
./cell_stacks/stack_077_cell_1/0.jpg,-0.6
./cell_stacks/stack_077_cell_1/1.jpg,-0.4
./cell_stacks/stack_077_cell_1/2.jpg,-0.2
./cell_stacks/stack_077_cell_1/3.jpg,0.0
./cell_stacks/stack_077_cell_1/4.jpg,0.2
./cell_stacks/stack_077_cell_1/5.jpg,0.4
./cell_stacks/stack_077_cell_1/6.jpg,0.6
./cell_stacks/stack_077_cell_2/0.jpg,-0.8
./cell_stacks/stack_077_cell_2/1.jpg,-0.6
./cell_stacks/stack_077_cell_2/2.jpg,-0.4
./cell_stacks/stack_077_cell_2/3.jpg,-0.2
./cell_stacks/stack_077_cell_2/4.jpg,0.0
./cell_stacks/stack_077_cell_2/5.jpg,0.2
./cell_stacks/stack_077_cell_2/6.jpg,0.4
./cell_stacks/stack_078_cell_0/0.jpg,0.0
./cell_stacks/stack_078_cell_0/1.jpg,0.2
./cell_stacks/stack_078_cell_0/2.jpg,0.4
./cell_stacks/stack_078_cell_0/3.jpg,0.6
./cell_stacks/stack_078_cell_0/4.jpg,0.8
./cell_stacks/stack_078_cell_0/5.jpg,1.0
./cell_stacks/stack_078_cell_0/6.jpg,1.2
./cell_stacks/stack_078_cell_1/0.jpg,-0.2
./cell_stacks/stack_078_cell_1/1.jpg,0.0
./cell_stacks/stack_078_cell_1/2.jpg,0.2
./cell_stacks/stack_078_cell_1/3.jpg,0.4
./cell_stacks/stack_078_cell_1/4.jpg,0.6
./cell_stacks/stack_078_cell_1/5.jpg,0.8
./cell_stacks/stack_078_cell_2/0.jpg,0.0
./cell_stacks/stack_078_cell_2/1.jpg,0.2
./cell_stacks/stack_078_cell_2/2.jpg,0.4
./cell_stacks/stack_078_cell_2/3.jpg,0.6
./cell_stacks/stack_078_cell_2/4.jpg,0.8
./cell_stacks/stack_078_cell_2/5.jpg,1.0
./cell_stacks/stack_078_cell_3/0.jpg,0.0
./cell_stacks/stack_078_cell_3/1.jpg,0.2
./cell_stacks/stack_078_cell_3/2.jpg,0.4
./cell_stacks/stack_078_cell_3/3.jpg,0.6
./cell_stacks/stack_078_cell_3/5.jpg,0.8
./cell_stacks/stack_078_cell_5/0.jpg,0.0
./cell_stacks/stack_078_cell_5/1.jpg,0.2
./cell_stacks/stack_078_cell_5/2.jpg,0.4
./cell_stacks/stack_078_cell_5/3.jpg,0.6
./cell_stacks/stack_078_cell_5/4.jpg,0.8
./cell_stacks/stack_078_cell_5/5.jpg,1.0
./cell_stacks/stack_079_cell_0/0.jpg,-0.2
./cell_stacks/stack_079_cell_0/1.jpg,0.0
./cell_stacks/stack_079_cell_0/2.jpg,0.2
./cell_stacks/stack_079_cell_0/3.jpg,0.4
./cell_stacks/stack_079_cell_0/4.jpg,0.6
./cell_stacks/stack_079_cell_0/5.jpg,0.8
./cell_stacks/stack_079_cell_1/0.jpg,0.0
./cell_stacks/stack_079_cell_1/1.jpg,0.2
./cell_stacks/stack_079_cell_1/2.jpg,0.4
./cell_stacks/stack_079_cell_1/3.jpg,0.6
./cell_stacks/stack_079_cell_1/4.jpg,0.8
./cell_stacks/stack_079_cell_1/5.jpg,1.0
./cell_stacks/stack_079_cell_1/6.jpg,1.2
./cell_stacks/stack_079_cell_2/0.jpg,-0.2
./cell_stacks/stack_079_cell_2/1.jpg,0.0
./cell_stacks/stack_079_cell_2/2.jpg,0.2
./cell_stacks/stack_079_cell_2/3.jpg,0.4
./cell_stacks/stack_079_cell_2/4.jpg,0.6
./cell_stacks/stack_079_cell_2/5.jpg,0.8
./cell_stacks/stack_079_cell_2/6.jpg,1.0
./cell_stacks/stack_079_cell_3/0.jpg,-0.2
./cell_stacks/stack_079_cell_3/1.jpg,0.0
./cell_stacks/stack_079_cell_3/2.jpg,0.2
./cell_stacks/stack_079_cell_3/3.jpg,0.4
./cell_stacks/stack_079_cell_3/4.jpg,0.6
./cell_stacks/stack_079_cell_3/5.jpg,0.8
./cell_stacks/stack_079_cell_3/6.jpg,1.0
./cell_stacks/stack_079_cell_4/0.jpg,-0.2
./cell_stacks/stack_079_cell_4/1.jpg,0.0
./cell_stacks/stack_079_cell_4/2.jpg,0.2
./cell_stacks/stack_079_cell_4/3.jpg,0.4
./cell_stacks/stack_079_cell_4/4.jpg,0.6
./cell_stacks/stack_079_cell_4/5.jpg,0.8
./cell_stacks/stack_079_cell_4/6.jpg,1.0
./cell_stacks/stack_080_cell_0/0.jpg,0.0
./cell_stacks/stack_080_cell_0/1.jpg,0.2
./cell_stacks/stack_080_cell_0/2.jpg,0.4
./cell_stacks/stack_080_cell_0/3.jpg,0.6
./cell_stacks/stack_080_cell_0/4.jpg,0.8
./cell_stacks/stack_080_cell_1/0.jpg,-0.2
./cell_stacks/stack_080_cell_1/1.jpg,0.0
./cell_stacks/stack_080_cell_1/2.jpg,0.2
./cell_stacks/stack_080_cell_1/3.jpg,0.4
./cell_stacks/stack_080_cell_1/4.jpg,0.6
./cell_stacks/stack_080_cell_1/5.jpg,0.8
./cell_stacks/stack_080_cell_1/6.jpg,1.0
./cell_stacks/stack_080_cell_2/0.jpg,0.0
./cell_stacks/stack_080_cell_2/1.jpg,0.2
./cell_stacks/stack_080_cell_2/2.jpg,0.4
./cell_stacks/stack_080_cell_2/3.jpg,0.6
./cell_stacks/stack_080_cell_2/4.jpg,0.8
./cell_stacks/stack_080_cell_2/5.jpg,1.0
./cell_stacks/stack_080_cell_3/0.jpg,0.0
./cell_stacks/stack_080_cell_3/1.jpg,0.2
./cell_stacks/stack_080_cell_3/2.jpg,0.4
./cell_stacks/stack_080_cell_3/3.jpg,0.6
./cell_stacks/stack_080_cell_3/4.jpg,0.8
./cell_stacks/stack_081_cell_0/0.jpg,-0.2
./cell_stacks/stack_081_cell_0/1.jpg,0.0
./cell_stacks/stack_081_cell_0/2.jpg,0.2
./cell_stacks/stack_081_cell_0/3.jpg,0.4
./cell_stacks/stack_081_cell_0/4.jpg,0.6
./cell_stacks/stack_081_cell_0/5.jpg,0.8
./cell_stacks/stack_081_cell_0/6.jpg,1.0
./cell_stacks/stack_081_cell_1/0.jpg,0.0
./cell_stacks/stack_081_cell_1/1.jpg,0.2
./cell_stacks/stack_081_cell_1/2.jpg,0.4
./cell_stacks/stack_081_cell_1/3.jpg,0.6
./cell_stacks/stack_081_cell_1/4.jpg,0.8
./cell_stacks/stack_081_cell_1/5.jpg,1.0
./cell_stacks/stack_081_cell_1/6.jpg,1.2
./cell_stacks/stack_081_cell_2/0.jpg,0.0
./cell_stacks/stack_081_cell_2/1.jpg,0.2
./cell_stacks/stack_081_cell_2/2.jpg,0.4
./cell_stacks/stack_081_cell_2/3.jpg,0.6
./cell_stacks/stack_081_cell_2/4.jpg,0.8
./cell_stacks/stack_081_cell_2/5.jpg,1.0
./cell_stacks/stack_081_cell_3/0.jpg,0.0
./cell_stacks/stack_081_cell_3/1.jpg,0.2
./cell_stacks/stack_081_cell_3/2.jpg,0.4
./cell_stacks/stack_081_cell_3/3.jpg,0.6
./cell_stacks/stack_081_cell_3/4.jpg,0.8
./cell_stacks/stack_081_cell_3/5.jpg,1.0
./cell_stacks/stack_081_cell_3/6.jpg,1.2
./cell_stacks/stack_081_cell_4/0.jpg,-0.2
./cell_stacks/stack_081_cell_4/1.jpg,0.0
./cell_stacks/stack_081_cell_4/2.jpg,0.2
./cell_stacks/stack_081_cell_4/3.jpg,0.4
./cell_stacks/stack_081_cell_4/4.jpg,0.6
./cell_stacks/stack_081_cell_4/5.jpg,0.8
./cell_stacks/stack_081_cell_4/6.jpg,1.0
./cell_stacks/stack_081_cell_5/0.jpg,0.0
./cell_stacks/stack_081_cell_5/1.jpg,0.2
./cell_stacks/stack_081_cell_5/2.jpg,0.4
./cell_stacks/stack_081_cell_5/3.jpg,0.6
./cell_stacks/stack_081_cell_5/4.jpg,0.8
./cell_stacks/stack_081_cell_5/5.jpg,1.0
./cell_stacks/stack_081_cell_5/6.jpg,1.2
./cell_stacks/stack_081_cell_7/0.jpg,-0.4
./cell_stacks/stack_081_cell_7/1.jpg,-0.2
./cell_stacks/stack_081_cell_7/2.jpg,0.0
./cell_stacks/stack_081_cell_7/3.jpg,0.2
./cell_stacks/stack_081_cell_7/4.jpg,0.4
./cell_stacks/stack_081_cell_7/5.jpg,0.6
./cell_stacks/stack_081_cell_7/6.jpg,0.8
./cell_stacks/stack_082_cell_0/0.jpg,-0.6
./cell_stacks/stack_082_cell_0/1.jpg,-0.4
./cell_stacks/stack_082_cell_0/2.jpg,-0.2
./cell_stacks/stack_082_cell_0/3.jpg,0.0
./cell_stacks/stack_082_cell_0/4.jpg,0.2
./cell_stacks/stack_082_cell_0/5.jpg,0.4
./cell_stacks/stack_082_cell_0/6.jpg,0.6
./cell_stacks/stack_083_cell_0/0.jpg,-0.2
./cell_stacks/stack_083_cell_0/1.jpg,0.0
./cell_stacks/stack_083_cell_0/2.jpg,0.2
./cell_stacks/stack_083_cell_0/3.jpg,0.4
./cell_stacks/stack_083_cell_0/4.jpg,0.6
./cell_stacks/stack_083_cell_0/5.jpg,0.8
./cell_stacks/stack_083_cell_0/6.jpg,1.0
./cell_stacks/stack_083_cell_1/0.jpg,-0.2
./cell_stacks/stack_083_cell_1/1.jpg,0.0
./cell_stacks/stack_083_cell_1/2.jpg,0.2
./cell_stacks/stack_083_cell_1/3.jpg,0.4
./cell_stacks/stack_083_cell_1/4.jpg,0.6
./cell_stacks/stack_083_cell_1/5.jpg,0.8
./cell_stacks/stack_083_cell_1/6.jpg,1.0
./cell_stacks/stack_083_cell_2/0.jpg,-0.2
./cell_stacks/stack_083_cell_2/1.jpg,0.0
./cell_stacks/stack_083_cell_2/2.jpg,0.2
./cell_stacks/stack_083_cell_2/3.jpg,0.4
./cell_stacks/stack_083_cell_2/4.jpg,0.6
./cell_stacks/stack_083_cell_2/5.jpg,0.8
./cell_stacks/stack_083_cell_2/6.jpg,1.0
./cell_stacks/stack_083_cell_3/0.jpg,-0.4
./cell_stacks/stack_083_cell_3/1.jpg,-0.2
./cell_stacks/stack_083_cell_3/2.jpg,0.0
./cell_stacks/stack_083_cell_3/3.jpg,0.2
./cell_stacks/stack_083_cell_3/4.jpg,0.4
./cell_stacks/stack_083_cell_3/5.jpg,0.6
./cell_stacks/stack_083_cell_3/6.jpg,0.8
./cell_stacks/stack_083_cell_4/0.jpg,-0.4
./cell_stacks/stack_083_cell_4/1.jpg,-0.2
./cell_stacks/stack_083_cell_4/2.jpg,0.0
./cell_stacks/stack_083_cell_4/3.jpg,0.2
./cell_stacks/stack_083_cell_4/4.jpg,0.4
./cell_stacks/stack_083_cell_4/5.jpg,0.6
./cell_stacks/stack_083_cell_4/6.jpg,0.8
./cell_stacks/stack_083_cell_5/0.jpg,0.0
./cell_stacks/stack_083_cell_5/1.jpg,0.2
./cell_stacks/stack_083_cell_5/2.jpg,0.4
./cell_stacks/stack_083_cell_5/3.jpg,0.6
./cell_stacks/stack_083_cell_5/4.jpg,0.8
./cell_stacks/stack_083_cell_5/5.jpg,1.0
./cell_stacks/stack_083_cell_5/6.jpg,1.2
./cell_stacks/stack_083_cell_6/0.jpg,-0.8
./cell_stacks/stack_083_cell_6/1.jpg,-0.6
./cell_stacks/stack_083_cell_6/2.jpg,-0.4
./cell_stacks/stack_083_cell_6/3.jpg,-0.2
./cell_stacks/stack_083_cell_6/4.jpg,0.0
./cell_stacks/stack_083_cell_6/5.jpg,0.2
./cell_stacks/stack_083_cell_6/6.jpg,0.4
./cell_stacks/stack_083_cell_7/0.jpg,-0.4
./cell_stacks/stack_083_cell_7/1.jpg,-0.2
./cell_stacks/stack_083_cell_7/2.jpg,0.0
./cell_stacks/stack_083_cell_7/3.jpg,0.2
./cell_stacks/stack_083_cell_7/4.jpg,0.4
./cell_stacks/stack_083_cell_7/5.jpg,0.6
./cell_stacks/stack_083_cell_7/6.jpg,0.8
./cell_stacks/stack_083_cell_8/0.jpg,-0.2
./cell_stacks/stack_083_cell_8/1.jpg,0.0
./cell_stacks/stack_083_cell_8/2.jpg,0.2
./cell_stacks/stack_083_cell_8/3.jpg,0.4
./cell_stacks/stack_083_cell_8/4.jpg,0.6
./cell_stacks/stack_083_cell_8/5.jpg,0.8
./cell_stacks/stack_083_cell_8/6.jpg,1.0
./cell_stacks/stack_083_cell_9/0.jpg,0.0
./cell_stacks/stack_083_cell_9/1.jpg,0.2
./cell_stacks/stack_083_cell_9/2.jpg,0.4
./cell_stacks/stack_083_cell_9/3.jpg,0.6
./cell_stacks/stack_083_cell_9/4.jpg,0.8
./cell_stacks/stack_083_cell_9/5.jpg,1.0
./cell_stacks/stack_083_cell_9/6.jpg,1.2
./cell_stacks/stack_084_cell_1/0.jpg,-0.4
./cell_stacks/stack_084_cell_1/1.jpg,-0.2
./cell_stacks/stack_084_cell_1/2.jpg,0.0
./cell_stacks/stack_084_cell_1/3.jpg,0.2
./cell_stacks/stack_084_cell_1/4.jpg,0.4
./cell_stacks/stack_084_cell_1/5.jpg,0.6
./cell_stacks/stack_084_cell_1/6.jpg,0.8
./cell_stacks/stack_084_cell_2/0.jpg,0.0
./cell_stacks/stack_084_cell_2/1.jpg,0.2
./cell_stacks/stack_084_cell_2/2.jpg,0.4
./cell_stacks/stack_084_cell_2/3.jpg,0.6
./cell_stacks/stack_084_cell_2/4.jpg,0.8
./cell_stacks/stack_084_cell_2/5.jpg,1.0
./cell_stacks/stack_084_cell_2/6.jpg,1.2
./cell_stacks/stack_084_cell_3/0.jpg,-0.4
./cell_stacks/stack_084_cell_3/1.jpg,-0.2
./cell_stacks/stack_084_cell_3/2.jpg,0.0
./cell_stacks/stack_084_cell_3/3.jpg,0.2
./cell_stacks/stack_084_cell_3/4.jpg,0.4
./cell_stacks/stack_084_cell_3/5.jpg,0.6
./cell_stacks/stack_084_cell_3/6.jpg,0.8
./cell_stacks/stack_085_cell_0/0.jpg,-0.8
./cell_stacks/stack_085_cell_0/1.jpg,-0.6
./cell_stacks/stack_085_cell_0/2.jpg,-0.4
./cell_stacks/stack_085_cell_0/3.jpg,-0.2
./cell_stacks/stack_085_cell_0/4.jpg,0.0
./cell_stacks/stack_085_cell_0/5.jpg,0.2
./cell_stacks/stack_085_cell_0/6.jpg,0.4
./cell_stacks/stack_085_cell_1/0.jpg,-1.0
./cell_stacks/stack_085_cell_1/1.jpg,-0.8
./cell_stacks/stack_085_cell_1/2.jpg,-0.6
./cell_stacks/stack_085_cell_1/3.jpg,-0.4
./cell_stacks/stack_085_cell_1/4.jpg,-0.2
./cell_stacks/stack_085_cell_1/5.jpg,0.0
./cell_stacks/stack_085_cell_1/6.jpg,0.2
./cell_stacks/stack_085_cell_2/0.jpg,-0.6
./cell_stacks/stack_085_cell_2/1.jpg,-0.4
./cell_stacks/stack_085_cell_2/2.jpg,-0.2
./cell_stacks/stack_085_cell_2/3.jpg,0.0
./cell_stacks/stack_085_cell_2/4.jpg,0.2
./cell_stacks/stack_085_cell_2/5.jpg,0.4
./cell_stacks/stack_085_cell_2/6.jpg,0.6
./cell_stacks/stack_086_cell_0/0.jpg,0.0
./cell_stacks/stack_086_cell_0/1.jpg,0.2
./cell_stacks/stack_086_cell_0/2.jpg,0.4
./cell_stacks/stack_086_cell_0/3.jpg,0.6
./cell_stacks/stack_086_cell_0/4.jpg,0.8
./cell_stacks/stack_086_cell_0/5.jpg,1.0
./cell_stacks/stack_086_cell_1/0.jpg,0.0
./cell_stacks/stack_086_cell_1/1.jpg,0.2
./cell_stacks/stack_086_cell_1/2.jpg,0.4
./cell_stacks/stack_086_cell_1/3.jpg,0.6
./cell_stacks/stack_086_cell_1/4.jpg,0.8
./cell_stacks/stack_086_cell_1/5.jpg,1.0
./cell_stacks/stack_086_cell_2/0.jpg,0.0
./cell_stacks/stack_086_cell_2/1.jpg,0.2
./cell_stacks/stack_086_cell_2/2.jpg,0.4
./cell_stacks/stack_086_cell_2/3.jpg,0.6
./cell_stacks/stack_086_cell_2/4.jpg,0.8
./cell_stacks/stack_086_cell_2/5.jpg,1.0
./cell_stacks/stack_087_cell_0/0.jpg,0.0
./cell_stacks/stack_087_cell_0/1.jpg,0.2
./cell_stacks/stack_087_cell_0/2.jpg,0.4
./cell_stacks/stack_087_cell_0/3.jpg,0.6
./cell_stacks/stack_087_cell_0/4.jpg,0.8
./cell_stacks/stack_087_cell_1/0.jpg,0.0
./cell_stacks/stack_087_cell_1/1.jpg,0.2
./cell_stacks/stack_087_cell_1/2.jpg,0.4
./cell_stacks/stack_087_cell_1/3.jpg,0.6
./cell_stacks/stack_087_cell_1/4.jpg,0.8
./cell_stacks/stack_087_cell_1/5.jpg,1.0
./cell_stacks/stack_087_cell_2/0.jpg,-0.2
./cell_stacks/stack_087_cell_2/1.jpg,0.0
./cell_stacks/stack_087_cell_2/2.jpg,0.2
./cell_stacks/stack_087_cell_2/3.jpg,0.4
./cell_stacks/stack_087_cell_2/4.jpg,0.6
./cell_stacks/stack_087_cell_2/5.jpg,0.8
./cell_stacks/stack_087_cell_3/0.jpg,-0.2
./cell_stacks/stack_087_cell_3/1.jpg,0.0
./cell_stacks/stack_087_cell_3/2.jpg,0.2
./cell_stacks/stack_087_cell_3/3.jpg,0.4
./cell_stacks/stack_087_cell_3/4.jpg,0.6
./cell_stacks/stack_087_cell_3/5.jpg,0.8
./cell_stacks/stack_087_cell_3/6.jpg,1.0
./cell_stacks/stack_087_cell_4/0.jpg,-0.2
./cell_stacks/stack_087_cell_4/1.jpg,0.0
./cell_stacks/stack_087_cell_4/2.jpg,0.2
./cell_stacks/stack_087_cell_4/3.jpg,0.4
./cell_stacks/stack_087_cell_4/4.jpg,0.6
./cell_stacks/stack_087_cell_4/5.jpg,0.8
./cell_stacks/stack_087_cell_4/6.jpg,1.0
./cell_stacks/stack_087_cell_5/0.jpg,-0.2
./cell_stacks/stack_087_cell_5/1.jpg,0.0
./cell_stacks/stack_087_cell_5/2.jpg,0.2
./cell_stacks/stack_087_cell_5/3.jpg,0.4
./cell_stacks/stack_087_cell_5/4.jpg,0.6
./cell_stacks/stack_087_cell_5/5.jpg,0.8
./cell_stacks/stack_087_cell_5/6.jpg,1.0
./cell_stacks/stack_088_cell_1/0.jpg,0.0
./cell_stacks/stack_088_cell_1/1.jpg,0.2
./cell_stacks/stack_088_cell_1/2.jpg,0.4
./cell_stacks/stack_088_cell_1/3.jpg,0.6
./cell_stacks/stack_088_cell_1/4.jpg,0.8
./cell_stacks/stack_088_cell_1/5.jpg,1.0
./cell_stacks/stack_088_cell_1/6.jpg,1.2
./cell_stacks/stack_088_cell_3/0.jpg,0.0
./cell_stacks/stack_088_cell_3/1.jpg,0.2
./cell_stacks/stack_088_cell_3/2.jpg,0.4
./cell_stacks/stack_088_cell_3/3.jpg,0.6
./cell_stacks/stack_088_cell_3/4.jpg,0.8
./cell_stacks/stack_088_cell_4/0.jpg,0.0
./cell_stacks/stack_088_cell_4/1.jpg,0.2
./cell_stacks/stack_088_cell_4/2.jpg,0.4
./cell_stacks/stack_088_cell_4/3.jpg,0.6
./cell_stacks/stack_088_cell_4/4.jpg,0.8
./cell_stacks/stack_088_cell_4/5.jpg,1.0
./cell_stacks/stack_088_cell_4/6.jpg,1.2
./cell_stacks/stack_089_cell_0/0.jpg,-0.6
./cell_stacks/stack_089_cell_0/1.jpg,-0.4
./cell_stacks/stack_089_cell_0/2.jpg,-0.2
./cell_stacks/stack_089_cell_0/3.jpg,0.0
./cell_stacks/stack_089_cell_0/4.jpg,0.2
./cell_stacks/stack_089_cell_0/5.jpg,0.4
./cell_stacks/stack_089_cell_0/6.jpg,0.6
./cell_stacks/stack_089_cell_1/0.jpg,-0.6
./cell_stacks/stack_089_cell_1/1.jpg,-0.4
./cell_stacks/stack_089_cell_1/2.jpg,-0.2
./cell_stacks/stack_089_cell_1/3.jpg,0.0
./cell_stacks/stack_089_cell_1/4.jpg,0.2
./cell_stacks/stack_089_cell_1/5.jpg,0.4
./cell_stacks/stack_089_cell_1/6.jpg,0.6
./cell_stacks/stack_089_cell_2/0.jpg,-0.4
./cell_stacks/stack_089_cell_2/1.jpg,-0.2
./cell_stacks/stack_089_cell_2/2.jpg,0.0
./cell_stacks/stack_089_cell_2/3.jpg,0.2
./cell_stacks/stack_089_cell_2/4.jpg,0.4
./cell_stacks/stack_089_cell_2/5.jpg,0.6
./cell_stacks/stack_089_cell_2/6.jpg,0.8
./cell_stacks/stack_089_cell_3/0.jpg,-0.2
./cell_stacks/stack_089_cell_3/1.jpg,0.0
./cell_stacks/stack_089_cell_3/2.jpg,0.2
./cell_stacks/stack_089_cell_3/3.jpg,0.4
./cell_stacks/stack_089_cell_3/4.jpg,0.6
./cell_stacks/stack_089_cell_3/5.jpg,0.8
./cell_stacks/stack_089_cell_3/6.jpg,1.0
./cell_stacks/stack_089_cell_4/0.jpg,-0.4
./cell_stacks/stack_089_cell_4/1.jpg,-0.2
./cell_stacks/stack_089_cell_4/2.jpg,0.0
./cell_stacks/stack_089_cell_4/3.jpg,0.2
./cell_stacks/stack_089_cell_4/4.jpg,0.4
./cell_stacks/stack_089_cell_4/5.jpg,0.6
./cell_stacks/stack_089_cell_4/6.jpg,0.8
./cell_stacks/stack_090_cell_0/0.jpg,0.0
./cell_stacks/stack_090_cell_0/1.jpg,0.2
./cell_stacks/stack_090_cell_0/2.jpg,0.4
./cell_stacks/stack_090_cell_0/3.jpg,0.6
./cell_stacks/stack_090_cell_0/4.jpg,0.8
./cell_stacks/stack_090_cell_0/5.jpg,1.0
./cell_stacks/stack_090_cell_0/6.jpg,1.2
./cell_stacks/stack_090_cell_1/0.jpg,0.0
./cell_stacks/stack_090_cell_1/1.jpg,0.2
./cell_stacks/stack_090_cell_1/2.jpg,0.4
./cell_stacks/stack_090_cell_1/3.jpg,0.6
./cell_stacks/stack_090_cell_1/4.jpg,0.8
./cell_stacks/stack_090_cell_1/5.jpg,1.0
./cell_stacks/stack_090_cell_1/6.jpg,1.2
./cell_stacks/stack_090_cell_2/0.jpg,0.0
./cell_stacks/stack_090_cell_2/1.jpg,0.2
./cell_stacks/stack_090_cell_2/2.jpg,0.4
./cell_stacks/stack_090_cell_2/3.jpg,0.6
./cell_stacks/stack_090_cell_2/4.jpg,0.8
./cell_stacks/stack_090_cell_2/5.jpg,1.0
./cell_stacks/stack_090_cell_2/6.jpg,1.2
./cell_stacks/stack_090_cell_3/0.jpg,0.0
./cell_stacks/stack_090_cell_3/1.jpg,0.2
